Province,District,Ward,Road,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
Hồ Chí Minh,Bình Thạnh,Phường 11,Đường Phan Văn Trị,48.0,,6.0,,,5.0,5.0,4.0,Have certificate,Basic,7.2
Hà Nội,Hà Đông,Phường Phú La,Đường Văn Phú,34.0,4.6,6.0,,,5.0,4.0,4.0,Have certificate,Full,8.0
Hồ Chí Minh,Thủ Đức,Phường Bình Trưng Đông,Đường Số 31,120.0,7.0,5.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Basic,7.5
Hà Nội,Hai Bà Trưng,Phường Đồng Tâm,Phố Đại La,30.0,4.0,2.0,,,5.0,3.0,4.0,Have certificate,Full,5.48
Hồ Chí Minh,Bình Thạnh,Phường 15,Đường Trường Sa,46.0,,,,,5.0,5.0,5.0,Have certificate,Full,8.7
Quảng Ninh,Hạ Long,Phường Hà Khẩu,Đường Tiêu Dao,85.0,5.0,7.5,Đông - Bắc,,5.0,,,,Basic,3.7
Hồ Chí Minh,Gò Vấp,Phường 11,Đường Quang Trung,46.0,,,Đông - Bắc,,3.0,3.0,3.0,Have certificate,Full,4.5
Hà Nội,Đống Đa,Phường Phương Liên,Phố Xã Đàn,41.0,5.0,3.0,,,5.0,3.0,4.0,Have certificate,Basic,7.58
Hồ Chí Minh,Bình Tân,Phường An Lạc,Đường Kinh Dương Vương,68.0,3.8,,,,3.0,3.0,4.0,Have certificate,,8.8
Hà Nội.,Nam Từ Liêm,Phường Tây Mỗ,Đường Quang Tiến,36.0,3.66,,,,4.0,3.0,4.0,Have certificate,Full,4.5
Hà Nội,Thanh Trì,Xã Vạn Phúc,Đường Cộng Hòa,30.5,5.8,,,,,4.0,,Have certificate,,2.3
Hải Phòng,Lê Chân,Phường Dư Hàng Kênh,Đường Hoàng Minh Thảo,90.0,4.2,6.0,Nam,,4.0,4.0,3.0,Have certificate,Basic,5.6
Hà Nội,Bắc Từ Liêm,Phường Cổ Nhuế 2,Đường Cổ Nhuế,35.0,3.0,,,,5.0,3.0,3.0,Have certificate,Full,4.55
Đà Nẵng,Thanh Khê,Phường Hòa Khê,Đường Hà Huy Tập,100.0,5.4,4.5,,,1.0,4.0,4.0,Have certificate,,3.15
Hà Nội,Long Biên,Phường Long Biên,Ngõ 98,65.0,5.0,,,,,,,Have certificate,,6.8
Hồ Chí Minh,Tân Phú,Phường Tân Thành,Hẻm 21 Đường Vườn Lài,34.0,,5.0,,,3.0,3.0,3.0,Have certificate,,4.65
Đà Nẵng,Thanh Khê,Phường Thanh Khê Đông,Đường Trần Cao Vân,60.0,6.0,,,,3.0,3.0,3.0,Have certificate,Full,3.75
Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Trần Quốc Vượng,56.0,,,,,4.0,4.0,4.0,Have certificate,Full,9.45
Hải Phòng,Hải An,Phường Đằng Lâm,Đường Ngô Gia Tự,41.0,5.0,4.0,Đông,Đông,4.0,4.0,3.0,Have certificate,Basic,2.9
Hà Nội,Hai Bà Trưng,Phường Đồng Tâm,Phố Lê Thanh Nghị,50.0,,,,,6.0,4.0,5.0,Have certificate,Full,7.55
Hồ Chí Minh,Quận 7,Phường Phú Thuận,Hẻm 1321,76.5,4.5,3.0,Tây - Bắc,Tây - Bắc,4.0,8.0,8.0,Have certificate,,4.7
Hồ Chí Minh,Hóc Môn,Xã Thới Tam Thôn,Đường Trịnh Thị Miếng,100.0,5.0,4.0,Tây - Nam,,,2.0,2.0,Have certificate,,3.9
Hà Nội,Hoàng Mai,,Phường Hoàng Văn Thụ,34.0,3.5,4.0,,,3.0,3.0,3.0,Have certificate,Full,4.6
Hồ Chí Minh,Bình Tân,Phường Bình Hưng Hòa A,Đường Số 17A,56.0,4.0,,,,,,,Have certificate,Full,4.95
Bắc Ninh,Từ Sơn,Phường Phù Chẩn,Dự án Centa City,135.0,9.0,12.0,Nam,,3.0,4.0,4.0,Sale contract,Basic,7.5
Hồ Chí Minh,Gò Vấp,Phường 15,Đường Thống Nhất,90.0,,,,,2.0,7.0,2.0,Have certificate,,9.55
Hồ Chí Minh,Nhà Bè,Xã Phước Kiển,Dự án Lavila Kiến Á - Nhà Bè,96.8,,,Tây - Bắc,Nam,,4.0,4.0,Have certificate,,9.5
Hà Nội,Long Biên,Phường Ngọc Lâm,Đường Ngọc Lâm,34.0,,,,,5.0,3.0,,Have certificate,,5.45
Hà Nội,Cầu Giấy,Phường Mai Dịch,Đường Hồ Tùng Mậu,61.0,,,,,4.0,4.0,3.0,Have certificate,Full,9.2
Hà Nội,Thanh Xuân,Phường Khương Trung,Đường Bùi Xương Trạch,40.0,3.5,2.5,,,4.0,4.0,5.0,Have certificate,Full,7.65
Hà Nội,Thanh Trì,Xã Tân Triều,Đường Triều Khúc,30.0,,,,,5.0,2.0,4.0,Have certificate,Full,4.98
Hà Nội,Thanh Xuân,Phường Khương Đình,Phố Vũ Tông Phan,40.0,4.0,3.5,,,5.0,5.0,5.0,Have certificate,Full,6.5
Hà Nội,Hà Đông,Phường Yên Nghĩa,Đường Yên Nghĩa,33.0,,,,,4.0,4.0,3.0,Have certificate,,2.5
Hà Nội,Hoài Đức,Xã Vân Canh,Đường Vân Canh,30.0,4.48,2.0,Bắc,Bắc,5.0,3.0,4.0,Have certificate,Full,3.45
Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,Dự án PiCity High Park,115.0,,25.0,Đông,Đông - Nam,2.0,2.0,2.0,,Full,8.0
Hồ Chí Minh,Thủ Đức,Phường Bình Chiểu,Đường Số 4,100.0,5.0,,,,4.0,,5.0,,,6.95
Hà Nội,Cầu Giấy,Phường Mai Dịch,Phố Doãn Kế Thiện,42.0,,4.0,,,5.0,7.0,4.0,Have certificate,Full,8.2
Hải Phòng,Ngô Quyền,Phường Lạch Tray,Ngõ 201,70.0,5.0,6.0,Tây - Bắc,,3.0,3.0,3.0,Have certificate,,7.6
Hồ Chí Minh,Quận 8,Phường 6,Green River quận 8,151.0,,,,,,2.0,3.0,Have certificate,,5.7
Hà Nội,Hà Đông,Phường Kiến Hưng,Đường Xa La,37.0,4.0,2.0,Đông,Đông,3.0,3.0,2.0,Have certificate,Basic,4.3
Hưng Yên,Văn Giang,Xã Long Hưng,Dự án The Empire - Vinhomes Ocean Park 2,48.0,,,,,,,,,,5.5
Hà Nội,Hà Đông,,Phường Yên Nghĩa,48.0,,,,,4.0,4.0,3.0,Have certificate,Full,3.2
Hà Nội,Long Biên,Phường Thạch Bàn,Đường Nguyễn Văn Linh,35.0,3.8,,,,5.0,3.0,3.0,Have certificate,Full,4.5
Hà Nội,Long Biên,Phường Thạch Bàn,Đường Thạch Bàn,50.0,,,,,6.0,3.0,5.0,Have certificate,,8.9
Hồ Chí Minh,Quận 9,Phường Phước Long A,Đường Đỗ Xuân Hợp,61.0,5.0,,,,2.0,2.0,2.0,Have certificate,Full,5.4
Hà Nội,Hai Bà Trưng,Phường Trương Định,Đường Trương Định,42.0,,,,,5.0,7.0,7.0,Have certificate,,6.5
Hà Nội,Cầu Giấy,,Phường Quan Hoa,68.0,,,,,4.0,,,Have certificate,Basic,9.5
Hồ Chí Minh,Củ Chi,Xã Tân Thông Hội,Đường Suối Lội,125.0,5.0,7.0,,,1.0,2.0,2.0,Have certificate,Full,1.7
Đắk Lắk,Buôn Ma Thuột,Phường Tân Lợi,Đường Thái Phiên,120.0,6.0,18.0,Đông - Nam,,4.0,4.0,4.0,Have certificate,Full,7.7
Hồ Chí Minh,Thủ Đức,Phường Linh Xuân,Đường Quốc lộ 1K,117.3,7.0,,,,2.0,,,Have certificate,,5.4
Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Cầu Giấy,40.0,3.9,3.0,,,5.0,5.0,4.0,Have certificate,Full,5.98
Bình Dương,Thủ Dầu Một,,Phường Phú Mỹ,109.0,5.0,4.0,Nam,,2.0,3.0,2.0,Have certificate,Basic,2.55
Hồ Chí Minh,Quận 10,Phường 14,451,36.0,,,,,3.0,,,,,6.9
Hà Nội,Gia Lâm,Xã Dương Xá,Dự án Vinhomes Ocean Park Gia Lâm,60.0,,,,,,,,Have certificate,,7.0
Hà Nội,Hà Đông,,Phường Biên Giang,35.0,,,,,4.0,3.0,3.0,Have certificate,Basic,2.5
Hồ Chí Minh,Quận 12,Phường Trung Mỹ Tây,Đường Trung Mỹ Tây 16,68.5,5.5,12.0,,,5.0,4.0,5.0,Have certificate,Full,7.1
Hà Nội,Long Biên,Phường Bồ Đề,Phố Hồng Tiến,39.0,,,,,,,,Have certificate,,5.1
Hà Nội,Ba Đình,Phường Phúc Xá,Phố Nghĩa Dũng,35.0,5.35,4.0,,,4.0,3.0,3.0,Have certificate,Basic,8.5
Hồ Chí Minh,Bình Thạnh,Phường 13,Đường Bình Lợi,73.0,,,,,,2.0,2.0,Have certificate,Basic,9.0
Hồ Chí Minh,Tân Phú,Phường Hiệp Tân,Đường Phan Anh,110.0,4.0,,,,2.0,,,Have certificate,,10.0
Hà Nội,Hà Đông,Phường Văn Quán,Đường 19/5,92.0,,,,,4.0,4.0,3.0,Have certificate,,8.6
Đà Nẵng,Sơn Trà,Phường An Hải Đông,Đường Võ Văn Kiệt,63.0,4.6,5.5,,,1.0,2.0,1.0,Have certificate,,5.5
Hà Nội,Long Biên,Phường Bồ Đề,Phố Hồng Tiến,51.0,4.0,,,,,4.0,,Have certificate,Full,7.95
Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,Đường Nguyễn Hoàng,35.0,3.5,2.5,Bắc,Bắc,5.0,3.0,5.0,Have certificate,Basic,6.0
Hồ Chí Minh,Tân Bình,Phường 6,Đường Đất Thánh,39.0,3.3,,,,2.0,2.0,2.0,Have certificate,Full,5.0
Hà Nội,Hà Đông,Phường Kiến Hưng,Đường Đa Sỹ,35.0,,,,,5.0,4.0,4.0,Have certificate,Full,5.1
Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Cầu Giấy,35.0,4.5,,,,5.0,,,Have certificate,Full,8.9
Hải Phòng,Quận Hồng Bàng,,Dự án Him Lam Hùng Vương,50.0,4.2,10.0,Nam,,4.0,4.0,3.0,Have certificate,Basic,3.0
Hà Nội,Hoàng Mai,Phường Thịnh Liệt,Đường Pháp Vân,41.0,5.0,5.0,,,3.0,3.0,3.0,Have certificate,Basic,9.95
Hải Phòng,An Dương,Xã An Đồng,Đường Vân Tra,61.0,4.0,6.0,Nam,Nam,4.0,3.0,4.0,Have certificate,Full,3.5
Hồ Chí Minh,Thủ Đức,Phường Linh Chiểu,Đường Võ Văn Ngân,57.2,,4.0,,,1.0,3.0,2.0,Have certificate,,4.68
Hồ Chí Minh,Quận 12,Phường An Phú Đông,Đường Vườn Lài,52.2,,5.0,,,3.0,4.0,3.0,Have certificate,,5.3
Hà Nội,Hai Bà Trưng,Phường Vĩnh Tuy,Đường Minh Khai,21.0,3.5,40.0,,,5.0,3.0,,Have certificate,Basic,8.1
Hải Phòng,An Dương,Xã An Đồng,Trang Quan,57.0,,,Đông - Nam,,4.0,3.0,3.0,Have certificate,Basic,3.3
Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Cầu Giấy,36.0,,,,,5.0,8.0,,,,8.6
Hồ Chí Minh,Bình Tân,Phường Bình Trị Đông,822/64,72.0,4.0,7.0,,,3.0,4.0,5.0,Have certificate,Basic,5.95
Hồ Chí Minh,Bình Tân,Phường Bình Trị Đông,Đường Hương lộ 2,60.0,,,,,4.0,4.0,3.0,Have certificate,,4.6
Hà Nội,Ba Đình,Phường Đội Cấn,Đường Đội Cấn,35.0,3.8,2.0,Đông,Đông,6.0,5.0,3.0,Have certificate,,6.85
Hà Nội,Nam Từ Liêm,Phường Đại Mỗ,Đường 70,43.0,3.5,2.4,Tây - Bắc,Tây - Bắc,5.0,3.0,4.0,Have certificate,Basic,5.6
Hà Nội,Hà Đông,Phường Hà Cầu,Đường Hà Trì,50.0,5.9,,,,4.0,,,,,6.2
Hà Nội.,Nam Từ Liêm,Phường Tây Mỗ,Đường Do Nha,38.0,3.2,2.5,,,4.0,4.0,3.0,Have certificate,Full,4.65
Hồ Chí Minh,Quận 6,Phường 9,Đường Bến Phú Lâm,74.0,10.0,,,,4.0,5.0,4.0,Have certificate,,7.0
Hồ Chí Minh,Thủ Đức,Phường Hiệp Phú,Đường Trương Văn Thành,94.0,5.2,15.0,Tây - Nam,,1.0,3.0,2.0,Have certificate,Full,10.0
Hà Nội,Long Biên,Phường Ngọc Thụy,Đường Ngọc Thụy,37.0,46.0,3.0,Tây - Bắc,Tây - Bắc,5.0,3.0,4.0,Have certificate,,4.9
Đà Nẵng,Hải Châu,,Phường Hòa Thuận Đông,30.0,7.0,15.0,Đông,,3.0,2.0,2.0,Have certificate,Full,6.3
Hà Nội,Hai Bà Trưng,,Phường Minh Khai,32.0,4.0,,,,4.0,2.0,3.0,Have certificate,Full,4.6
Hồ Chí Minh,Bình Tân,Phường An Lạc A,Đường Kinh Dương Vương,78.0,5.0,6.0,Đông,,2.0,4.0,3.0,Have certificate,,6.3
Hồ Chí Minh,Quận 9,Phường Phú Hữu,Dự án Mega Village,90.0,7.5,20.0,Tây - Nam,Tây - Nam,3.0,3.0,3.0,Have certificate,Full,8.5
Hà Nội,Hà Đông,Phường Phú Lãm,Đường Quốc lộ 21B,35.0,,3.0,,,4.0,3.0,3.0,Have certificate,Full,2.5
Hà Nội,Gia Lâm,Xã Kiêu Kỵ,Đường Kiêu Kỵ,45.0,4.0,5.0,,,2.0,,,Have certificate,,3.5
Hồ Chí Minh,Quận 8,Phường 16,Đường Phú Định,36.0,4.0,,,,3.0,4.0,3.0,Have certificate,,3.5
Hồ Chí Minh,Tân Phú,Phường Tân Sơn Nhì,Hẻm 196,85.4,,,,,,,,Have certificate,,8.0
Hà Nội,Hà Đông,,Phường Yên Nghĩa,34.0,,,,,4.0,3.0,3.0,Have certificate,,3.55
Khánh Hòa,Nha Trang,Phường Phước Hòa,Đường Nhị Hà,77.0,4.0,13.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Full,7.75
Hà Nội,Đông Anh,Xã Vĩnh Ngọc,Đường Phương Trạch,83.0,5.0,8.0,,,5.0,6.0,6.0,Have certificate,Full,7.1
Hồ Chí Minh,Quận 11,Phường 5,Đường Cư Xá Phú Bình,47.0,3.9,,Đông - Bắc,Đông - Bắc,4.0,3.0,4.0,Have certificate,Full,7.8
Hà Nội,Tây Hồ,Phường Xuân La,Đường Xuân La,60.0,6.0,,,,5.0,6.0,6.0,Have certificate,,7.0
Hà Nội,Hà Đông,Phường Kiến Hưng,Dự án Mipec City View,150.0,,,,,,,,Have certificate,,6.8
Hồ Chí Minh,Tân Bình,Phường 15,Đường Phạm Văn Bạch,130.0,5.0,23.0,,,,5.0,5.0,Have certificate,Basic,9.5
Hồ Chí Minh,Tân Phú,Phường Phú Thọ Hòa,Đường Lê Lư,57.0,4.5,,,,5.0,5.0,3.0,,,5.9
Bình Dương,Thủ Dầu Một,Phường Hòa Phú,Dự án Midori Park,114.0,,,,,4.0,6.0,6.0,Have certificate,,8.55
Long An,Bến Lức,Xã An Thạnh,Dự án Waterpoint,90.0,,,,,,,,,,3.2
Hồ Chí Minh,Bình Thạnh,Phường 24,Đường Bạch Đằng,60.0,4.0,5.0,,,3.0,4.0,4.0,Have certificate,Full,7.5
Bắc Ninh,Từ Sơn,Phường Phù Chẩn,Dự án Centa Riverside,100.0,5.0,15.3,Bắc,Bắc,3.0,4.0,5.0,Have certificate,Basic,5.7
Hồ Chí Minh,Tân Bình,Phường 14,Đường Nguyễn Hồng Đào,101.0,6.0,5.0,,,2.0,,,Have certificate,,9.0
Hà Nội,Hai Bà Trưng,Phường Bạch Mai,Phố Hồng Mai,45.0,,,,,4.0,5.0,4.0,Have certificate,Full,9.0
Hồ Chí Minh.,Bình Tân,Phường An Lạc,Đường Nguyễn Quý Yêm,40.0,4.0,4.0,Đông,,3.0,6.0,6.0,,,4.8
Bình Dương,Dĩ An,Phường Tân Đông Hiệp,Đường Quốc lộ 1K,100.0,5.3,12.0,,,2.0,3.0,2.0,Have certificate,Basic,4.8
Hà Nội,Long Biên,Phường Long Biên,Đường Nguyễn Văn Cừ,33.0,4.0,,,,5.0,,,Have certificate,,5.05
Hồ Chí Minh,Quận 3,Phường 5,Đường Võ Văn Tần,47.0,,,,,4.0,3.0,5.0,Have certificate,,9.5
Hà Nội,Gia Lâm,Xã Xã Yên Viên,Đường Hà Huy Tập,42.0,,,,,,,,Have certificate,,2.2
Hà Nội,Nam Từ Liêm,Phường Mễ Trì,Đường Lương Thế Vinh,32.0,6.4,3.0,,,4.0,3.0,4.0,Have certificate,Basic,4.0
Thanh Hóa,Thanh Hóa,Phường Quảng Thắng,Dự án Khu đô thị Xuân Hưng,60.0,5.0,20.0,Nam,,4.0,,,Have certificate,,3.1
Hà Nội,Long Biên,Phường Thạch Bàn,Đường Thạch Bàn,45.0,3.5,2.0,Đông - Nam,Đông - Bắc,4.0,4.0,3.0,Have certificate,Basic,4.95
Hà Nội,Hoài Đức,,Xã La Phù,36.0,,3.0,,,5.0,,,,,3.65
Hồ Chí Minh,Quận 9,Phường Phước Long B,Dự án River Park,75.0,5.0,10.0,Tây,Tây,3.0,4.0,4.0,Have certificate,Full,9.8
Hà Nội,Bắc Từ Liêm,Phường Thụy Phương,Đường Thụy Phương,35.0,,2.5,,,4.0,3.0,3.0,Have certificate,Full,4.45
Long An,Bến Lức,Xã An Thạnh,Dự án Waterpoint,90.0,,,,,2.0,4.0,4.0,Sale contract,Basic,3.2
Hồ Chí Minh,Gò Vấp,Phường 12,Đường Nguyễn Duy Cung,46.3,4.0,5.0,Đông - Bắc,Đông - Bắc,4.0,4.0,5.0,Have certificate,Basic,5.7
Bình Thuận,Phan Thiết,Phường Phú Thủy,Đường Trương Hán Siêu,100.0,5.0,,Bắc,,3.0,3.0,,Have certificate,,10.0
Hồ Chí Minh,Quận 10,Phường 13,Đường Cách Mạng Tháng Tám,27.1,3.15,3.5,,,3.0,3.0,3.0,Have certificate,Basic,6.5
Hồ Chí Minh,Gò Vấp,Phường 12,Đường Nguyễn Tư Giản,36.0,3.6,6.0,,,5.0,3.0,3.0,Have certificate,Full,6.8
Hồ Chí Minh,Bình Thạnh,Phường 12,Đường Bùi Đình Túy,27.0,,,,,1.0,2.0,2.0,Have certificate,,3.3
Hà Nội,Ba Đình,Phường Ngọc Hà,Đường Đội Cấn,50.0,,,,,4.0,4.0,4.0,Have certificate,Full,9.0
Hồ Chí Minh,Quận 7,Phường Bình Thuận,Đường Bùi Văn Ba,60.0,,10.0,,,4.0,4.0,5.0,Have certificate,Full,6.9
Hồ Chí Minh,Phú Nhuận,Phường 7,Đường Phan Tây Hồ,39.0,6.0,5.0,Đông - Nam,Đông - Nam,,3.0,4.0,Have certificate,Full,8.6
Hà Nội,Hoài Đức,Xã Vân Côn,Đường Mộc Hoàn,40.0,,,,,4.0,3.0,3.0,Have certificate,Basic,2.45
Hà Nội,Đống Đa,Phường Láng Hạ,Đường Láng,38.0,4.4,25.0,,,5.0,4.0,4.0,Have certificate,Full,6.95
Hồ Chí Minh,Thủ Đức,Phường Tam Bình,Đường Tô Ngọc Vân,60.0,4.0,4.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,3.75
Bình Dương,Dĩ An,Phường Bình An,Dự án KDC Phú Hồng Thịnh 10,60.0,5.0,12.0,,,4.0,4.0,5.0,Have certificate,Full,5.5
Hồ Chí Minh,Thủ Đức,Phường Trường Thọ,Đường Đặng Văn Bi,63.0,4.0,,,,3.0,3.0,3.0,Have certificate,,7.3
Hồ Chí Minh,Phú Nhuận,Phường 4,Đường Nguyễn Kiệm,18.0,3.0,20.0,,,3.0,2.0,3.0,Have certificate,Basic,4.6
Hồ Chí Minh,Thủ Đức,Phường Linh Trung,Đường Số 10,90.0,5.0,,,,1.0,4.0,4.0,Have certificate,Full,8.0
Hồ Chí Minh.,Gò Vấp,Phường 9,Đường Phạm Văn Chiêu,57.0,6.0,6.0,,,3.0,4.0,5.0,Have certificate,Full,7.5
Hưng Yên,Văn Giang,Xã Long Hưng,Dự án The Empire - Vinhomes Ocean Park 2,96.0,,,,,,,,,,9.5
Hà Nội,Đống Đa,,Phường Nam Đồng,44.0,,,,,4.0,4.0,,Have certificate,Full,6.5
Hà Nội,Chương Mỹ,,Xã Phụng Châu,35.0,,3.5,,,3.0,3.0,3.0,,,1.8
Hồ Chí Minh,Quận 11,,Phường 8,58.2,5.6,,,,5.0,,,,,7.5
Hồ Chí Minh,Bình Tân,Phường Bình Hưng Hòa,Đường Lê Trọng Tấn,60.2,4.0,8.0,,,5.0,4.0,5.0,Have certificate,,6.9
Khánh Hòa,Nha Trang,Phường Vĩnh Hòa,Đường Triệu Quang Phục,76.7,5.0,16.0,Đông - Bắc,Đông - Bắc,2.0,2.0,3.0,Have certificate,Full,4.5
Đồng Nai,Biên Hòa,Phường Tân Phong,Đường Nguyễn Văn Tiên,105.0,5.0,5.0,,,1.0,3.0,2.0,Have certificate,,3.7
Hà Nội,Đông Anh,Xã Bắc Hồng,Đường Bắc Hồng,45.0,4.7,4.0,,,,3.0,3.0,Have certificate,Full,2.3
Hải Phòng,An Dương,Xã An Đồng,Đường Trang Quan,67.0,4.5,6.0,Đông - Bắc,Đông - Bắc,4.0,4.0,4.0,Have certificate,,4.35
Hồ Chí Minh,Quận 1,Phường Phạm Ngũ Lão,Đường Phạm Ngũ Lão,24.8,,,,,2.0,3.0,2.0,Have certificate,Full,4.9
Đà Nẵng,Liên Chiểu,Phường Hòa Khánh Nam,Phố Nam Cao,76.0,4.55,,Tây,,3.0,3.0,4.0,Have certificate,,5.9
Hà Nội,Hà Đông,Phường Dương Nội,Đường Lê Trọng Tấn,52.0,5.0,19.0,,,5.0,5.0,6.0,Have certificate,Full,9.7
Hồ Chí Minh,Tân Phú,Phường Tân Quý,Hẻm 33 Đường Gò Dầu,72.0,,8.0,,,3.0,,,Have certificate,Full,8.8
Hà Nội,Hoài Đức,,Xã Vân Canh,35.0,,,,,3.0,3.0,,Have certificate,Basic,4.4
Hồ Chí Minh,Quận 6,Phường 11,Dự án Ny'ah Bình Tây,42.0,,,,,3.0,2.0,,Have certificate,,6.5
Hà Nội,Bắc Từ Liêm,Phường Cổ Nhuế 1,Phố Trần Cung,43.0,6.5,,Đông - Bắc,Đông - Bắc,4.0,7.0,7.0,Have certificate,Full,5.7
Hà Nội,Thanh Trì,Xã Tả Thanh Oai,Đường Hữu Hòa,34.0,,,,,5.0,4.0,,Have certificate,,4.3
Hồ Chí Minh,Gò Vấp,Phường 12,Đường Bùi Quang Là,75.0,4.5,8.0,,,3.0,4.0,4.0,Have certificate,Full,8.2
Hà Nội,Ba Đình,Phường Đội Cấn,Đường Đội Cấn,41.0,,,,,6.0,4.0,,Have certificate,,6.2
Hồ Chí Minh,Nhà Bè,Xã Phú Xuân,Dự án Green Riverside,80.7,6.5,8.0,Đông - Bắc,,3.0,4.0,5.0,Have certificate,Full,7.5
Hồ Chí Minh,Quận 7,Phường Bình Thuận,Đường Lý Phục Man,100.0,6.0,5.0,,,3.0,3.0,4.0,Have certificate,Full,8.5
Hà Nội,Hai Bà Trưng,,Phường Thanh Nhàn,33.0,,,,,,,,,,4.5
Hà Nội,Đống Đa,Phường Láng Thượng,Đường Láng,46.0,6.0,,,,4.0,4.0,3.0,Have certificate,Full,8.5
Hà Nội,Hoàng Mai,Phường Yên Sở,Đường Tam Trinh,33.0,3.0,4.0,,,5.0,3.0,3.0,Have certificate,Full,4.5
Hồ Chí Minh,Bình Tân,Phường Bình Trị Đông,Đường Đình Nghi Xuân,99.3,7.0,,,,2.0,6.0,3.0,,,7.5
Long An,Bến Lức,Xã An Thạnh,Dự án Waterpoint,90.0,,48.0,,,3.0,4.0,5.0,Have certificate,,3.7
Hồ Chí Minh,Bình Thạnh,Phường 26,Đường Xô Viết Nghệ Tĩnh,50.0,4.0,3.0,,,3.0,4.0,3.0,Have certificate,Full,6.65
Đà Nẵng,Ngũ Hành Sơn,Phường Mỹ An,Đường An Thượng 15,68.0,4.6,,,,2.0,3.0,3.0,Have certificate,Full,6.75
Hồ Chí Minh,Gò Vấp,Phường 7,Đường Lê Đức Thọ,85.0,,8.0,,,,,,,,9.0
Bình Dương,Dĩ An,,Phường Tân Đông Hiệp,78.0,,,,,,3.0,,Have certificate,Basic,2.8
Bình Dương,Dĩ An,Phường Tân Bình,Dự án An Phát Residence,77.0,5.5,13.0,Đông - Nam,Đông - Nam,4.0,3.0,4.0,Have certificate,Full,4.8
Đồng Nai,Biên Hòa,Phường Quang Vinh,Đường Phan Đình Phùng,40.0,4.0,4.0,Bắc,Bắc,1.0,1.0,1.0,Have certificate,Full,1.6
Hồ Chí Minh,Phú Nhuận,Phường 5,Đường Nguyễn Thượng Hiền,58.0,,,,,5.0,3.0,4.0,,,9.1
Hưng Yên,Yên Mỹ,Xã Yên Phú,Dự án Sông Hồng Diamond City,88.0,,,,,,,,Sale contract,,7.0
Hà Nội,Hai Bà Trưng,Phường Minh Khai,Đường Minh Khai,40.0,,,,,,,,Have certificate,Basic,6.0
Hồ Chí Minh,Quận 7,Phường Tân Phú,Đường Huỳnh Tấn Phát,76.0,5.5,5.0,,,2.0,3.0,3.0,Have certificate,Full,5.4
Hồ Chí Minh,Quận 9,Phường Long Trường,Đường Nguyễn Duy Trinh,60.0,5.0,5.0,,,3.0,4.0,,Have certificate,,4.5
Hồ Chí Minh,Quận 2,Phường Bình Trưng Tây,Đường Nguyễn Tư Nghiêm,93.0,5.0,,,,4.0,,,Have certificate,,8.8
Bình Dương,Thuận An,Phường Lái Thiêu,Dự án Eco Xuân,100.0,5.0,16.0,Nam,,3.0,4.0,3.0,Have certificate,Full,5.69
Hồ Chí Minh,Hóc Môn,Xã Xuân Thới Sơn,Đường Nguyễn Văn Bứa,126.3,8.0,8.0,,,1.0,3.0,2.0,Have certificate,,6.35
Hà Nội,Đống Đa,Phường Trung Liệt,Đường Tây Sơn,32.0,3.7,5.0,Nam,Nam,2.0,2.0,2.0,Have certificate,Basic,5.29
Bình Dương,Thuận An,Phường Thuận Giao,Đường 22/12,62.0,4.0,12.0,,,3.0,4.0,4.0,Have certificate,Basic,3.65
Hồ Chí Minh,Quận 9,Phường Long Thạnh Mỹ,753/3,105.0,6.0,3.0,Đông - Bắc,Đông - Bắc,,3.0,2.0,Have certificate,Basic,4.6
Hồ Chí Minh,Tân Bình,Phường 15,Đường Trần Thái Tông,52.0,,,,,3.0,,,Have certificate,Full,4.6
Hồ Chí Minh,Gò Vấp,Phường 10,Hẻm 383,40.0,3.3,2.5,,,2.0,2.0,2.0,Have certificate,Full,3.65
Long An,Tân An,Phường 6,Dự án Lavilla Green City,100.0,15.0,20.0,,,3.0,,,Have certificate,,3.9
Hải Phòng,Ngô Quyền,Phường Lạch Tray,Phố Lạch Tray,72.0,,,,,4.0,4.0,3.0,,,3.65
Hà Nội,Tây Hồ,Phường Bưởi,Đường Thụy Khuê,38.3,,,,,5.0,5.0,,Have certificate,,9.6
Hồ Chí Minh,Quận 4,Phường 18,Đường Tôn Thất Thuyết,45.0,5.0,,,,4.0,4.0,4.0,Have certificate,,6.2
Hồ Chí Minh,Quận 7,Phường Phú Thuận,Đường Huỳnh Tấn Phát,60.0,5.0,,,,4.0,4.0,4.0,Have certificate,Full,5.3
Đồng Nai,Biên Hòa,Phường Thống Nhất,Dự án KDC đường 5 nối dài,75.6,,,Đông,,4.0,,,Have certificate,,7.9
Hồ Chí Minh,Quận 9,,Phường Phước Long B,70.0,,,,,4.0,4.0,3.0,Have certificate,,4.6
